"outcome_variable","weight_method","Method","Point Estimate","95% CI","CI Width","Valid Samples"
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.8, τ=1, ρ=0.8)"," 9,987","[ 3,154,  20,731]"," 17,577",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.8, τ=1, ρ=0.9)","11,235","[ 3,548,  23,323]"," 19,774",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.8, τ=1, ρ=1)","12,483","[ 3,943,  25,914]"," 21,971",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.8, τ=1, ρ=1.1)","13,732","[ 4,337,  28,505]"," 24,168",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.8, τ=1, ρ=1.2)","14,980","[ 4,731,  31,097]"," 26,366",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.6, ρ=0.8)","14,795","[ 4,673,  30,713]"," 26,040",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.6, ρ=0.9)","16,645","[ 5,257,  34,552]"," 29,295",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.6, ρ=1)","18,494","[ 5,841,  38,391]"," 32,550",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.6, ρ=1.1)","20,343","[ 6,425,  42,230]"," 35,805",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.6, ρ=1.2)","22,193","[ 7,009,  46,069]"," 39,060",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.7, ρ=0.8)","12,682","[ 4,005,  26,325]"," 22,320",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.7, ρ=0.9)","14,267","[ 4,506,  29,616]"," 25,110",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.7, ρ=1)","15,852","[ 5,007,  32,907]"," 27,900",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.7, ρ=1.1)","17,437","[ 5,507,  36,197]"," 30,690",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.7, ρ=1.2)","19,022","[ 6,008,  39,488]"," 33,480",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.8, ρ=0.8)","11,096","[ 3,505,  23,035]"," 19,530",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.8, ρ=0.9)","12,483","[ 3,943,  25,914]"," 21,971",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.8, ρ=1)","13,870","[ 4,381,  28,793]"," 24,413",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.8, ρ=1.1)","15,258","[ 4,819,  31,673]"," 26,854",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.8, ρ=1.2)","16,645","[ 5,257,  34,552]"," 29,295",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.9, ρ=0.8)"," 9,863","[ 3,115,  20,475]"," 17,360",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.9, ρ=0.9)","11,096","[ 3,505,  23,035]"," 19,530",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.9, ρ=1)","12,329","[ 3,894,  25,594]"," 21,700",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.9, ρ=1.1)","13,562","[ 4,283,  28,154]"," 23,870",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.9, τ=0.9, ρ=1.2)","14,795","[ 4,673,  30,713]"," 26,040",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.9, τ=1, ρ=0.8)"," 8,877","[ 2,804,  18,428]"," 15,624",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.9, τ=1, ρ=0.9)"," 9,987","[ 3,154,  20,731]"," 17,577",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.9, τ=1, ρ=1)","11,096","[ 3,505,  23,035]"," 19,530",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.9, τ=1, ρ=1.1)","12,206","[ 3,855,  25,338]"," 21,483",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=0.9, τ=1, ρ=1.2)","13,316","[ 4,206,  27,642]"," 23,436",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=1, τ=0.6, ρ=0.8)","13,316","[ 4,206,  27,642]"," 23,436",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=1, τ=0.6, ρ=0.9)","14,980","[ 4,731,  31,097]"," 26,366",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=1, τ=0.6, ρ=1)","16,645","[ 5,257,  34,552]"," 29,295",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=1, τ=0.6, ρ=1.1)","18,309","[ 5,783,  38,007]"," 32,225",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=1, τ=0.6, ρ=1.2)","19,973","[ 6,308,  41,462]"," 35,154",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=1, τ=0.7, ρ=0.8)","11,413","[ 3,605,  23,693]"," 20,088",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=1, τ=0.7, ρ=0.9)","12,840","[ 4,055,  26,654]"," 22,599",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=1, τ=0.7, ρ=1)","14,267","[ 4,506,  29,616]"," 25,110",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=1, τ=0.7, ρ=1.1)","15,693","[ 4,957,  32,578]"," 27,621",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=1, τ=0.7, ρ=1.2)","17,120","[ 5,407,  35,539]"," 30,132",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=1, τ=0.8, ρ=0.8)"," 9,987","[ 3,154,  20,731]"," 17,577",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=1, τ=0.8, ρ=0.9)","11,235","[ 3,548,  23,323]"," 19,774",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=1, τ=0.8, ρ=1)","12,483","[ 3,943,  25,914]"," 21,971",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=1, τ=0.8, ρ=1.1)","13,732","[ 4,337,  28,505]"," 24,168",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=1, τ=0.8, ρ=1.2)","14,980","[ 4,731,  31,097]"," 26,366",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=1, τ=0.9, ρ=0.8)"," 8,877","[ 2,804,  18,428]"," 15,624",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=1, τ=0.9, ρ=0.9)"," 9,987","[ 3,154,  20,731]"," 17,577",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=1, τ=0.9, ρ=1)","11,096","[ 3,505,  23,035]"," 19,530",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=1, τ=0.9, ρ=1.1)","12,206","[ 3,855,  25,338]"," 21,483",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=1, τ=0.9, ρ=1.2)","13,316","[ 4,206,  27,642]"," 23,436",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=1, τ=1, ρ=0.8)"," 7,989","[ 2,523,  16,585]"," 14,062",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=1, τ=1, ρ=0.9)"," 8,988","[ 2,839,  18,658]"," 15,819",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=1, τ=1, ρ=1)"," 9,987","[ 3,154,  20,731]"," 17,577",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=1, τ=1, ρ=1.1)","10,985","[ 3,470,  22,804]"," 19,335",100
"document_withholding_nsum","weight_rds_ss","MBSU (δ=1, τ=1, ρ=1.2)","11,984","[ 3,785,  24,877]"," 21,093",100
"document_withholding_nsum","weight_vh","GNSUM Symmetric"," 9,987","[ 3,154,  20,731]"," 17,577",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.5, τ=0.6, ρ=0.8)","26,631","[ 8,411,  55,283]"," 46,872",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.5, τ=0.6, ρ=0.9)","29,960","[ 9,462,  62,194]"," 52,731",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.5, τ=0.6, ρ=1)","33,289","[10,514,  69,104]"," 58,590",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.5, τ=0.6, ρ=1.1)","36,618","[11,565,  76,015]"," 64,449",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.5, τ=0.6, ρ=1.2)","39,947","[12,617,  82,925]"," 70,308",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.5, τ=0.7, ρ=0.8)","22,827","[ 7,210,  47,386]"," 40,176",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.5, τ=0.7, ρ=0.9)","25,680","[ 8,111,  53,309]"," 45,198",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.5, τ=0.7, ρ=1)","28,534","[ 9,012,  59,232]"," 50,220",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.5, τ=0.7, ρ=1.1)","31,387","[ 9,913,  65,155]"," 55,242",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.5, τ=0.7, ρ=1.2)","34,240","[10,814,  71,079]"," 60,264",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.5, τ=0.8, ρ=0.8)","19,973","[ 6,308,  41,462]"," 35,154",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.5, τ=0.8, ρ=0.9)","22,470","[ 7,097,  46,645]"," 39,548",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.5, τ=0.8, ρ=1)","24,967","[ 7,885,  51,828]"," 43,943",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.5, τ=0.8, ρ=1.1)","27,464","[ 8,674,  57,011]"," 48,337",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.5, τ=0.8, ρ=1.2)","29,960","[ 9,462,  62,194]"," 52,731",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.5, τ=0.9, ρ=0.8)","17,754","[ 5,607,  36,856]"," 31,248",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.5, τ=0.9, ρ=0.9)","19,973","[ 6,308,  41,462]"," 35,154",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.5, τ=0.9, ρ=1)","22,193","[ 7,009,  46,069]"," 39,060",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.5, τ=0.9, ρ=1.1)","24,412","[ 7,710,  50,676]"," 42,966",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.5, τ=0.9, ρ=1.2)","26,631","[ 8,411,  55,283]"," 46,872",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.5, τ=1, ρ=0.8)","15,979","[ 5,047,  33,170]"," 28,123",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.5, τ=1, ρ=0.9)","17,976","[ 5,677,  37,316]"," 31,639",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.5, τ=1, ρ=1)","19,973","[ 6,308,  41,462]"," 35,154",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.5, τ=1, ρ=1.1)","21,971","[ 6,939,  45,609]"," 38,670",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.5, τ=1, ρ=1.2)","23,968","[ 7,570,  49,755]"," 42,185",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.6, τ=0.6, ρ=0.8)","22,193","[ 7,009,  46,069]"," 39,060",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.6, τ=0.6, ρ=0.9)","24,967","[ 7,885,  51,828]"," 43,943",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.6, τ=0.6, ρ=1)","27,741","[ 8,762,  57,587]"," 48,825",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.6, τ=0.6, ρ=1.1)","30,515","[ 9,638,  63,345]"," 53,708",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.6, τ=0.6, ρ=1.2)","33,289","[10,514,  69,104]"," 58,590",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.6, τ=0.7, ρ=0.8)","19,022","[ 6,008,  39,488]"," 33,480",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.6, τ=0.7, ρ=0.9)","21,400","[ 6,759,  44,424]"," 37,665",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.6, τ=0.7, ρ=1)","23,778","[ 7,510,  49,360]"," 41,850",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.6, τ=0.7, ρ=1.1)","26,156","[ 8,261,  54,296]"," 46,035",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.6, τ=0.7, ρ=1.2)","28,534","[ 9,012,  59,232]"," 50,220",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.6, τ=0.8, ρ=0.8)","16,645","[ 5,257,  34,552]"," 29,295",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.6, τ=0.8, ρ=0.9)","18,725","[ 5,914,  38,871]"," 32,957",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.6, τ=0.8, ρ=1)","20,806","[ 6,571,  43,190]"," 36,619",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.6, τ=0.8, ρ=1.1)","22,886","[ 7,228,  47,509]"," 40,281",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.6, τ=0.8, ρ=1.2)","24,967","[ 7,885,  51,828]"," 43,943",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.6, τ=0.9, ρ=0.8)","14,795","[ 4,673,  30,713]"," 26,040",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.6, τ=0.9, ρ=0.9)","16,645","[ 5,257,  34,552]"," 29,295",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.6, τ=0.9, ρ=1)","18,494","[ 5,841,  38,391]"," 32,550",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.6, τ=0.9, ρ=1.1)","20,343","[ 6,425,  42,230]"," 35,805",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.6, τ=0.9, ρ=1.2)","22,193","[ 7,009,  46,069]"," 39,060",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.6, τ=1, ρ=0.8)","13,316","[ 4,206,  27,642]"," 23,436",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.6, τ=1, ρ=0.9)","14,980","[ 4,731,  31,097]"," 26,366",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.6, τ=1, ρ=1)","16,645","[ 5,257,  34,552]"," 29,295",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.6, τ=1, ρ=1.1)","18,309","[ 5,783,  38,007]"," 32,225",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.6, τ=1, ρ=1.2)","19,973","[ 6,308,  41,462]"," 35,154",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.7, τ=0.6, ρ=0.8)","19,022","[ 6,008,  39,488]"," 33,480",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.7, τ=0.6, ρ=0.9)","21,400","[ 6,759,  44,424]"," 37,665",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.7, τ=0.6, ρ=1)","23,778","[ 7,510,  49,360]"," 41,850",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.7, τ=0.6, ρ=1.1)","26,156","[ 8,261,  54,296]"," 46,035",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.7, τ=0.6, ρ=1.2)","28,534","[ 9,012,  59,232]"," 50,220",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.7, τ=0.7, ρ=0.8)","16,305","[ 5,150,  33,847]"," 28,697",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.7, τ=0.7, ρ=0.9)","18,343","[ 5,793,  38,078]"," 32,284",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.7, τ=0.7, ρ=1)","20,381","[ 6,437,  42,309]"," 35,872",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.7, τ=0.7, ρ=1.1)","22,419","[ 7,081,  46,540]"," 39,459",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.7, τ=0.7, ρ=1.2)","24,457","[ 7,724,  50,770]"," 43,046",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.7, τ=0.8, ρ=0.8)","14,267","[ 4,506,  29,616]"," 25,110",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.7, τ=0.8, ρ=0.9)","16,050","[ 5,069,  33,318]"," 28,249",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.7, τ=0.8, ρ=1)","17,833","[ 5,632,  37,020]"," 31,388",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.7, τ=0.8, ρ=1.1)","19,617","[ 6,196,  40,722]"," 34,526",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.7, τ=0.8, ρ=1.2)","21,400","[ 6,759,  44,424]"," 37,665",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.7, τ=0.9, ρ=0.8)","12,682","[ 4,005,  26,325]"," 22,320",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.7, τ=0.9, ρ=0.9)","14,267","[ 4,506,  29,616]"," 25,110",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.7, τ=0.9, ρ=1)","15,852","[ 5,007,  32,907]"," 27,900",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.7, τ=0.9, ρ=1.1)","17,437","[ 5,507,  36,197]"," 30,690",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.7, τ=0.9, ρ=1.2)","19,022","[ 6,008,  39,488]"," 33,480",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.7, τ=1, ρ=0.8)","11,413","[ 3,605,  23,693]"," 20,088",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.7, τ=1, ρ=0.9)","12,840","[ 4,055,  26,654]"," 22,599",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.7, τ=1, ρ=1)","14,267","[ 4,506,  29,616]"," 25,110",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.7, τ=1, ρ=1.1)","15,693","[ 4,957,  32,578]"," 27,621",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.7, τ=1, ρ=1.2)","17,120","[ 5,407,  35,539]"," 30,132",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.8, τ=0.6, ρ=0.8)","16,645","[ 5,257,  34,552]"," 29,295",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.8, τ=0.6, ρ=0.9)","18,725","[ 5,914,  38,871]"," 32,957",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.8, τ=0.6, ρ=1)","20,806","[ 6,571,  43,190]"," 36,619",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.8, τ=0.6, ρ=1.1)","22,886","[ 7,228,  47,509]"," 40,281",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.8, τ=0.6, ρ=1.2)","24,967","[ 7,885,  51,828]"," 43,943",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.8, τ=0.7, ρ=0.8)","14,267","[ 4,506,  29,616]"," 25,110",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.8, τ=0.7, ρ=0.9)","16,050","[ 5,069,  33,318]"," 28,249",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.8, τ=0.7, ρ=1)","17,833","[ 5,632,  37,020]"," 31,388",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.8, τ=0.7, ρ=1.1)","19,617","[ 6,196,  40,722]"," 34,526",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.8, τ=0.7, ρ=1.2)","21,400","[ 6,759,  44,424]"," 37,665",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.8, τ=0.8, ρ=0.8)","12,483","[ 3,943,  25,914]"," 21,971",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.8, τ=0.8, ρ=0.9)","14,044","[ 4,436,  29,153]"," 24,718",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.8, τ=0.8, ρ=1)","15,604","[ 4,928,  32,393]"," 27,464",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.8, τ=0.8, ρ=1.1)","17,165","[ 5,421,  35,632]"," 30,211",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.8, τ=0.8, ρ=1.2)","18,725","[ 5,914,  38,871]"," 32,957",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.8, τ=0.9, ρ=0.8)","11,096","[ 3,505,  23,035]"," 19,530",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.8, τ=0.9, ρ=0.9)","12,483","[ 3,943,  25,914]"," 21,971",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.8, τ=0.9, ρ=1)","13,870","[ 4,381,  28,793]"," 24,413",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.8, τ=0.9, ρ=1.1)","15,258","[ 4,819,  31,673]"," 26,854",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.8, τ=0.9, ρ=1.2)","16,645","[ 5,257,  34,552]"," 29,295",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.8, τ=1, ρ=0.8)"," 9,987","[ 3,154,  20,731]"," 17,577",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.8, τ=1, ρ=0.9)","11,235","[ 3,548,  23,323]"," 19,774",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.8, τ=1, ρ=1)","12,483","[ 3,943,  25,914]"," 21,971",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.8, τ=1, ρ=1.1)","13,732","[ 4,337,  28,505]"," 24,168",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.8, τ=1, ρ=1.2)","14,980","[ 4,731,  31,097]"," 26,366",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.9, τ=0.6, ρ=0.8)","14,795","[ 4,673,  30,713]"," 26,040",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.9, τ=0.6, ρ=0.9)","16,645","[ 5,257,  34,552]"," 29,295",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.9, τ=0.6, ρ=1)","18,494","[ 5,841,  38,391]"," 32,550",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.9, τ=0.6, ρ=1.1)","20,343","[ 6,425,  42,230]"," 35,805",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.9, τ=0.6, ρ=1.2)","22,193","[ 7,009,  46,069]"," 39,060",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.9, τ=0.7, ρ=0.8)","12,682","[ 4,005,  26,325]"," 22,320",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.9, τ=0.7, ρ=0.9)","14,267","[ 4,506,  29,616]"," 25,110",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.9, τ=0.7, ρ=1)","15,852","[ 5,007,  32,907]"," 27,900",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.9, τ=0.7, ρ=1.1)","17,437","[ 5,507,  36,197]"," 30,690",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.9, τ=0.7, ρ=1.2)","19,022","[ 6,008,  39,488]"," 33,480",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.9, τ=0.8, ρ=0.8)","11,096","[ 3,505,  23,035]"," 19,530",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.9, τ=0.8, ρ=0.9)","12,483","[ 3,943,  25,914]"," 21,971",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.9, τ=0.8, ρ=1)","13,870","[ 4,381,  28,793]"," 24,413",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.9, τ=0.8, ρ=1.1)","15,258","[ 4,819,  31,673]"," 26,854",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.9, τ=0.8, ρ=1.2)","16,645","[ 5,257,  34,552]"," 29,295",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.9, τ=0.9, ρ=0.8)"," 9,863","[ 3,115,  20,475]"," 17,360",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.9, τ=0.9, ρ=0.9)","11,096","[ 3,505,  23,035]"," 19,530",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.9, τ=0.9, ρ=1)","12,329","[ 3,894,  25,594]"," 21,700",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.9, τ=0.9, ρ=1.1)","13,562","[ 4,283,  28,154]"," 23,870",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.9, τ=0.9, ρ=1.2)","14,795","[ 4,673,  30,713]"," 26,040",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.9, τ=1, ρ=0.8)"," 8,877","[ 2,804,  18,428]"," 15,624",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.9, τ=1, ρ=0.9)"," 9,987","[ 3,154,  20,731]"," 17,577",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.9, τ=1, ρ=1)","11,096","[ 3,505,  23,035]"," 19,530",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.9, τ=1, ρ=1.1)","12,206","[ 3,855,  25,338]"," 21,483",100
"document_withholding_nsum","weight_vh","MBSU (δ=0.9, τ=1, ρ=1.2)","13,316","[ 4,206,  27,642]"," 23,436",100
"document_withholding_nsum","weight_vh","MBSU (δ=1, τ=0.6, ρ=0.8)","13,316","[ 4,206,  27,642]"," 23,436",100
"document_withholding_nsum","weight_vh","MBSU (δ=1, τ=0.6, ρ=0.9)","14,980","[ 4,731,  31,097]"," 26,366",100
"document_withholding_nsum","weight_vh","MBSU (δ=1, τ=0.6, ρ=1)","16,645","[ 5,257,  34,552]"," 29,295",100
"document_withholding_nsum","weight_vh","MBSU (δ=1, τ=0.6, ρ=1.1)","18,309","[ 5,783,  38,007]"," 32,225",100
"document_withholding_nsum","weight_vh","MBSU (δ=1, τ=0.6, ρ=1.2)","19,973","[ 6,308,  41,462]"," 35,154",100
"document_withholding_nsum","weight_vh","MBSU (δ=1, τ=0.7, ρ=0.8)","11,413","[ 3,605,  23,693]"," 20,088",100
"document_withholding_nsum","weight_vh","MBSU (δ=1, τ=0.7, ρ=0.9)","12,840","[ 4,055,  26,654]"," 22,599",100
"document_withholding_nsum","weight_vh","MBSU (δ=1, τ=0.7, ρ=1)","14,267","[ 4,506,  29,616]"," 25,110",100
"document_withholding_nsum","weight_vh","MBSU (δ=1, τ=0.7, ρ=1.1)","15,693","[ 4,957,  32,578]"," 27,621",100
"document_withholding_nsum","weight_vh","MBSU (δ=1, τ=0.7, ρ=1.2)","17,120","[ 5,407,  35,539]"," 30,132",100
"document_withholding_nsum","weight_vh","MBSU (δ=1, τ=0.8, ρ=0.8)"," 9,987","[ 3,154,  20,731]"," 17,577",100
"document_withholding_nsum","weight_vh","MBSU (δ=1, τ=0.8, ρ=0.9)","11,235","[ 3,548,  23,323]"," 19,774",100
"document_withholding_nsum","weight_vh","MBSU (δ=1, τ=0.8, ρ=1)","12,483","[ 3,943,  25,914]"," 21,971",100
