"outcome_variable","weight_method","Method","Point Estimate","95% CI","CI Width","Valid Samples"
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.6, τ=0.9, ρ=0.8)"," 26,530","[  7,793,  54,027]"," 46,234",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.6, τ=0.9, ρ=0.9)"," 29,847","[  8,767,  60,780]"," 52,014",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.6, τ=0.9, ρ=1)"," 33,163","[  9,741,  67,534]"," 57,793",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.6, τ=0.9, ρ=1.1)"," 36,479","[ 10,715,  74,287]"," 63,572",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.6, τ=0.9, ρ=1.2)"," 39,796","[ 11,689,  81,040]"," 69,352",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.6, τ=1, ρ=0.8)"," 23,877","[  7,013,  48,624]"," 41,611",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.6, τ=1, ρ=0.9)"," 26,862","[  7,890,  54,702]"," 46,812",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.6, τ=1, ρ=1)"," 29,847","[  8,767,  60,780]"," 52,014",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.6, τ=1, ρ=1.1)"," 32,831","[  9,643,  66,858]"," 57,215",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.6, τ=1, ρ=1.2)"," 35,816","[ 10,520,  72,936]"," 62,416",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.6, ρ=0.8)"," 34,111","[ 10,019,  69,463]"," 59,444",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.6, ρ=0.9)"," 38,374","[ 11,271,  78,146]"," 66,875",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.6, ρ=1)"," 42,638","[ 12,524,  86,829]"," 74,305",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.6, ρ=1.1)"," 46,902","[ 13,776,  95,512]"," 81,736",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.6, ρ=1.2)"," 51,166","[ 15,028, 104,195]"," 89,166",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.7, ρ=0.8)"," 29,238","[  8,588,  59,540]"," 50,952",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.7, ρ=0.9)"," 32,892","[  9,661,  66,982]"," 57,321",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.7, ρ=1)"," 36,547","[ 10,735,  74,425]"," 63,690",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.7, ρ=1.1)"," 40,202","[ 11,808,  81,867]"," 70,059",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.7, ρ=1.2)"," 43,856","[ 12,881,  89,310]"," 76,428",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.8, ρ=0.8)"," 25,583","[  7,514,  52,097]"," 44,583",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.8, ρ=0.9)"," 28,781","[  8,453,  58,609]"," 50,156",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.8, ρ=1)"," 31,979","[  9,393,  65,122]"," 55,729",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.8, ρ=1.1)"," 35,176","[ 10,332,  71,634]"," 61,302",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.8, ρ=1.2)"," 38,374","[ 11,271,  78,146]"," 66,875",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.9, ρ=0.8)"," 22,740","[  6,679,  46,309]"," 39,629",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.9, ρ=0.9)"," 25,583","[  7,514,  52,097]"," 44,583",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.9, ρ=1)"," 28,425","[  8,349,  57,886]"," 49,537",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.9, ρ=1.1)"," 31,268","[  9,184,  63,674]"," 54,490",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.7, τ=0.9, ρ=1.2)"," 34,111","[ 10,019,  69,463]"," 59,444",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.7, τ=1, ρ=0.8)"," 20,466","[  6,011,  41,678]"," 35,666",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.7, τ=1, ρ=0.9)"," 23,025","[  6,763,  46,888]"," 40,125",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.7, τ=1, ρ=1)"," 25,583","[  7,514,  52,097]"," 44,583",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.7, τ=1, ρ=1.1)"," 28,141","[  8,266,  57,307]"," 49,041",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.7, τ=1, ρ=1.2)"," 30,699","[  9,017,  62,517]"," 53,500",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.6, ρ=0.8)"," 29,847","[  8,767,  60,780]"," 52,014",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.6, ρ=0.9)"," 33,578","[  9,862,  68,378]"," 58,515",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.6, ρ=1)"," 37,308","[ 10,958,  75,975]"," 65,017",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.6, ρ=1.1)"," 41,039","[ 12,054,  83,573]"," 71,519",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.6, ρ=1.2)"," 44,770","[ 13,150,  91,170]"," 78,020",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.7, ρ=0.8)"," 25,583","[  7,514,  52,097]"," 44,583",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.7, ρ=0.9)"," 28,781","[  8,453,  58,609]"," 50,156",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.7, ρ=1)"," 31,979","[  9,393,  65,122]"," 55,729",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.7, ρ=1.1)"," 35,176","[ 10,332,  71,634]"," 61,302",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.7, ρ=1.2)"," 38,374","[ 11,271,  78,146]"," 66,875",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.8, ρ=0.8)"," 22,385","[  6,575,  45,585]"," 39,010",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.8, ρ=0.9)"," 25,183","[  7,397,  51,283]"," 43,886",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.8, ρ=1)"," 27,981","[  8,219,  56,981]"," 48,763",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.8, ρ=1.1)"," 30,779","[  9,041,  62,680]"," 53,639",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.8, ρ=1.2)"," 33,578","[  9,862,  68,378]"," 58,515",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.9, ρ=0.8)"," 19,898","[  5,844,  40,520]"," 34,676",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.9, ρ=0.9)"," 22,385","[  6,575,  45,585]"," 39,010",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.9, ρ=1)"," 24,872","[  7,305,  50,650]"," 43,345",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.9, ρ=1.1)"," 27,359","[  8,036,  55,715]"," 47,679",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.8, τ=0.9, ρ=1.2)"," 29,847","[  8,767,  60,780]"," 52,014",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.8, τ=1, ρ=0.8)"," 17,908","[  5,260,  36,468]"," 31,208",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.8, τ=1, ρ=0.9)"," 20,147","[  5,917,  41,027]"," 35,109",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.8, τ=1, ρ=1)"," 22,385","[  6,575,  45,585]"," 39,010",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.8, τ=1, ρ=1.1)"," 24,624","[  7,232,  50,144]"," 42,911",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.8, τ=1, ρ=1.2)"," 26,862","[  7,890,  54,702]"," 46,812",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.6, ρ=0.8)"," 26,530","[  7,793,  54,027]"," 46,234",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.6, ρ=0.9)"," 29,847","[  8,767,  60,780]"," 52,014",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.6, ρ=1)"," 33,163","[  9,741,  67,534]"," 57,793",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.6, ρ=1.1)"," 36,479","[ 10,715,  74,287]"," 63,572",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.6, ρ=1.2)"," 39,796","[ 11,689,  81,040]"," 69,352",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.7, ρ=0.8)"," 22,740","[  6,679,  46,309]"," 39,629",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.7, ρ=0.9)"," 25,583","[  7,514,  52,097]"," 44,583",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.7, ρ=1)"," 28,425","[  8,349,  57,886]"," 49,537",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.7, ρ=1.1)"," 31,268","[  9,184,  63,674]"," 54,490",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.7, ρ=1.2)"," 34,111","[ 10,019,  69,463]"," 59,444",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.8, ρ=0.8)"," 19,898","[  5,844,  40,520]"," 34,676",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.8, ρ=0.9)"," 22,385","[  6,575,  45,585]"," 39,010",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.8, ρ=1)"," 24,872","[  7,305,  50,650]"," 43,345",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.8, ρ=1.1)"," 27,359","[  8,036,  55,715]"," 47,679",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.8, ρ=1.2)"," 29,847","[  8,767,  60,780]"," 52,014",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.9, ρ=0.8)"," 17,687","[  5,195,  36,018]"," 30,823",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.9, ρ=0.9)"," 19,898","[  5,844,  40,520]"," 34,676",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.9, ρ=1)"," 22,109","[  6,494,  45,022]"," 38,529",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.9, ρ=1.1)"," 24,320","[  7,143,  49,525]"," 42,381",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.9, τ=0.9, ρ=1.2)"," 26,530","[  7,793,  54,027]"," 46,234",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.9, τ=1, ρ=0.8)"," 15,918","[  4,676,  32,416]"," 27,741",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.9, τ=1, ρ=0.9)"," 17,908","[  5,260,  36,468]"," 31,208",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.9, τ=1, ρ=1)"," 19,898","[  5,844,  40,520]"," 34,676",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.9, τ=1, ρ=1.1)"," 21,888","[  6,429,  44,572]"," 38,143",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=0.9, τ=1, ρ=1.2)"," 23,877","[  7,013,  48,624]"," 41,611",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=1, τ=0.6, ρ=0.8)"," 23,877","[  7,013,  48,624]"," 41,611",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=1, τ=0.6, ρ=0.9)"," 26,862","[  7,890,  54,702]"," 46,812",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=1, τ=0.6, ρ=1)"," 29,847","[  8,767,  60,780]"," 52,014",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=1, τ=0.6, ρ=1.1)"," 32,831","[  9,643,  66,858]"," 57,215",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=1, τ=0.6, ρ=1.2)"," 35,816","[ 10,520,  72,936]"," 62,416",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=1, τ=0.7, ρ=0.8)"," 20,466","[  6,011,  41,678]"," 35,666",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=1, τ=0.7, ρ=0.9)"," 23,025","[  6,763,  46,888]"," 40,125",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=1, τ=0.7, ρ=1)"," 25,583","[  7,514,  52,097]"," 44,583",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=1, τ=0.7, ρ=1.1)"," 28,141","[  8,266,  57,307]"," 49,041",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=1, τ=0.7, ρ=1.2)"," 30,699","[  9,017,  62,517]"," 53,500",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=1, τ=0.8, ρ=0.8)"," 17,908","[  5,260,  36,468]"," 31,208",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=1, τ=0.8, ρ=0.9)"," 20,147","[  5,917,  41,027]"," 35,109",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=1, τ=0.8, ρ=1)"," 22,385","[  6,575,  45,585]"," 39,010",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=1, τ=0.8, ρ=1.1)"," 24,624","[  7,232,  50,144]"," 42,911",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=1, τ=0.8, ρ=1.2)"," 26,862","[  7,890,  54,702]"," 46,812",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=1, τ=0.9, ρ=0.8)"," 15,918","[  4,676,  32,416]"," 27,741",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=1, τ=0.9, ρ=0.9)"," 17,908","[  5,260,  36,468]"," 31,208",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=1, τ=0.9, ρ=1)"," 19,898","[  5,844,  40,520]"," 34,676",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=1, τ=0.9, ρ=1.1)"," 21,888","[  6,429,  44,572]"," 38,143",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=1, τ=0.9, ρ=1.2)"," 23,877","[  7,013,  48,624]"," 41,611",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=1, τ=1, ρ=0.8)"," 14,326","[  4,208,  29,174]"," 24,967",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=1, τ=1, ρ=0.9)"," 16,117","[  4,734,  32,821]"," 28,087",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=1, τ=1, ρ=1)"," 17,908","[  5,260,  36,468]"," 31,208",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=1, τ=1, ρ=1.1)"," 19,699","[  5,786,  40,115]"," 34,329",100
"access_to_help_nsum","weight_rds_ii","MBSU (δ=1, τ=1, ρ=1.2)"," 21,490","[  6,312,  43,762]"," 37,450",100
"access_to_help_nsum","weight_rds_ss","GNSUM Symmetric"," 17,181","[  4,496,  37,326]"," 32,829",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.6, ρ=0.8)"," 45,816","[ 11,991,  99,536]"," 87,545",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.6, ρ=0.9)"," 51,543","[ 13,489, 111,978]"," 98,488",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.6, ρ=1)"," 57,270","[ 14,988, 124,420]","109,431",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.6, ρ=1.1)"," 62,997","[ 16,487, 136,861]","120,374",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.6, ρ=1.2)"," 68,724","[ 17,986, 149,303]","131,318",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.7, ρ=0.8)"," 39,271","[ 10,278,  85,316]"," 75,039",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.7, ρ=0.9)"," 44,180","[ 11,562,  95,981]"," 84,418",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.7, ρ=1)"," 49,089","[ 12,847, 106,645]"," 93,798",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.7, ρ=1.1)"," 53,998","[ 14,132, 117,310]","103,178",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.7, ρ=1.2)"," 58,907","[ 15,416, 127,974]","112,558",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.8, ρ=0.8)"," 34,362","[  8,993,  74,652]"," 65,659",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.8, ρ=0.9)"," 38,657","[ 10,117,  83,983]"," 73,866",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.8, ρ=1)"," 42,953","[ 11,241,  93,315]"," 82,073",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.8, ρ=1.1)"," 47,248","[ 12,365, 102,646]"," 90,281",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.8, ρ=1.2)"," 51,543","[ 13,489, 111,978]"," 98,488",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.9, ρ=0.8)"," 30,544","[  7,994,  66,357]"," 58,363",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.9, ρ=0.9)"," 34,362","[  8,993,  74,652]"," 65,659",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.9, ρ=1)"," 38,180","[  9,992,  82,946]"," 72,954",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.9, ρ=1.1)"," 41,998","[ 10,991,  91,241]"," 80,250",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.5, τ=0.9, ρ=1.2)"," 45,816","[ 11,991,  99,536]"," 87,545",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.5, τ=1, ρ=0.8)"," 27,490","[  7,194,  59,721]"," 52,527",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.5, τ=1, ρ=0.9)"," 30,926","[  8,094,  67,187]"," 59,093",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.5, τ=1, ρ=1)"," 34,362","[  8,993,  74,652]"," 65,659",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.5, τ=1, ρ=1.1)"," 37,798","[  9,892,  82,117]"," 72,225",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.5, τ=1, ρ=1.2)"," 41,235","[ 10,791,  89,582]"," 78,791",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.6, ρ=0.8)"," 38,180","[  9,992,  82,946]"," 72,954",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.6, ρ=0.9)"," 42,953","[ 11,241,  93,315]"," 82,073",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.6, ρ=1)"," 47,725","[ 12,490, 103,683]"," 91,193",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.6, ρ=1.1)"," 52,498","[ 13,739, 114,051]","100,312",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.6, ρ=1.2)"," 57,270","[ 14,988, 124,420]","109,431",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.7, ρ=0.8)"," 32,726","[  8,565,  71,097]"," 62,532",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.7, ρ=0.9)"," 36,817","[  9,635,  79,984]"," 70,349",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.7, ρ=1)"," 40,907","[ 10,706,  88,871]"," 78,165",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.7, ρ=1.1)"," 44,998","[ 11,776,  97,758]"," 85,982",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.7, ρ=1.2)"," 49,089","[ 12,847, 106,645]"," 93,798",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.8, ρ=0.8)"," 28,635","[  7,494,  62,210]"," 54,716",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.8, ρ=0.9)"," 32,214","[  8,431,  69,986]"," 61,555",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.8, ρ=1)"," 35,794","[  9,368,  77,762]"," 68,395",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.8, ρ=1.1)"," 39,373","[ 10,304,  85,538]"," 75,234",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.8, ρ=1.2)"," 42,953","[ 11,241,  93,315]"," 82,073",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.9, ρ=0.8)"," 25,453","[  6,661,  55,298]"," 48,636",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.9, ρ=0.9)"," 28,635","[  7,494,  62,210]"," 54,716",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.9, ρ=1)"," 31,817","[  8,327,  69,122]"," 60,795",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.9, ρ=1.1)"," 34,998","[  9,159,  76,034]"," 66,875",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.6, τ=0.9, ρ=1.2)"," 38,180","[  9,992,  82,946]"," 72,954",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.6, τ=1, ρ=0.8)"," 22,908","[  5,995,  49,768]"," 43,773",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.6, τ=1, ρ=0.9)"," 25,772","[  6,745,  55,989]"," 49,244",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.6, τ=1, ρ=1)"," 28,635","[  7,494,  62,210]"," 54,716",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.6, τ=1, ρ=1.1)"," 31,499","[  8,243,  68,431]"," 60,187",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.6, τ=1, ρ=1.2)"," 34,362","[  8,993,  74,652]"," 65,659",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.6, ρ=0.8)"," 32,726","[  8,565,  71,097]"," 62,532",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.6, ρ=0.9)"," 36,817","[  9,635,  79,984]"," 70,349",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.6, ρ=1)"," 40,907","[ 10,706,  88,871]"," 78,165",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.6, ρ=1.1)"," 44,998","[ 11,776,  97,758]"," 85,982",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.6, ρ=1.2)"," 49,089","[ 12,847, 106,645]"," 93,798",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.7, ρ=0.8)"," 28,051","[  7,341,  60,940]"," 53,599",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.7, ρ=0.9)"," 31,557","[  8,259,  68,558]"," 60,299",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.7, ρ=1)"," 35,063","[  9,176,  76,175]"," 66,999",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.7, ρ=1.1)"," 38,570","[ 10,094,  83,793]"," 73,699",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.7, ρ=1.2)"," 42,076","[ 11,012,  91,410]"," 80,399",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.8, ρ=0.8)"," 24,544","[  6,424,  53,323]"," 46,899",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.8, ρ=0.9)"," 27,612","[  7,226,  59,988]"," 52,762",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.8, ρ=1)"," 30,680","[  8,029,  66,653]"," 58,624",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.8, ρ=1.1)"," 33,749","[  8,832,  73,319]"," 64,486",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.8, ρ=1.2)"," 36,817","[  9,635,  79,984]"," 70,349",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.9, ρ=0.8)"," 21,817","[  5,710,  47,398]"," 41,688",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.9, ρ=0.9)"," 24,544","[  6,424,  53,323]"," 46,899",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.9, ρ=1)"," 27,272","[  7,137,  59,247]"," 52,110",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.9, ρ=1.1)"," 29,999","[  7,851,  65,172]"," 57,321",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.7, τ=0.9, ρ=1.2)"," 32,726","[  8,565,  71,097]"," 62,532",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.7, τ=1, ρ=0.8)"," 19,636","[  5,139,  42,658]"," 37,519",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.7, τ=1, ρ=0.9)"," 22,090","[  5,781,  47,990]"," 42,209",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.7, τ=1, ρ=1)"," 24,544","[  6,424,  53,323]"," 46,899",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.7, τ=1, ρ=1.1)"," 26,999","[  7,066,  58,655]"," 51,589",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.7, τ=1, ρ=1.2)"," 29,453","[  7,708,  63,987]"," 56,279",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.6, ρ=0.8)"," 28,635","[  7,494,  62,210]"," 54,716",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.6, ρ=0.9)"," 32,214","[  8,431,  69,986]"," 61,555",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.6, ρ=1)"," 35,794","[  9,368,  77,762]"," 68,395",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.6, ρ=1.1)"," 39,373","[ 10,304,  85,538]"," 75,234",100
"access_to_help_nsum","weight_rds_ss","MBSU (δ=0.8, τ=0.6, ρ=1.2)"," 42,953","[ 11,241,  93,315]"," 82,073",100
